worksheet_id,worksheet_name,worksheet_type,list_status,version_id,version_number,version_status,active,selected_at_initial_capture,version_label,version_note,status_display,export_required,export_requirement_reason,export_result,artifact_path,screenshot_path,capture_method,detail_url,blocker
134,Cannabinoid Potency {Protocol WS} Preparation of Edible Samples QuEChERS,Dynamic Spreadsheet,Active,570,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=134,
133,Cannabinoid Potency {Protocol WS} Preparation of Edible Samples Vortex/Sonicate,Dynamic Spreadsheet,Active,569,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 06/04/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=133,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
33,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples,Dynamic Spreadsheet,Active,628,5,APPROVED,true,true,5 - APPROVED (ACTIVE),,APPROVED Active since 06/30/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=33,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
33,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples,Dynamic Spreadsheet,Active,627,4,PENDING,false,false,4 - PENDING,,PENDING Approve Reject,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=33,
33,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples,Dynamic Spreadsheet,Active,70,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=33,
33,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples,Dynamic Spreadsheet,Active,68,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=33,
33,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples,Dynamic Spreadsheet,Active,67,1,DRAFT,false,false,1 - DRAFT,,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=33,
35,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples Centrifuge,Dynamic Spreadsheet,Active,80,6,APPROVED,true,true,6 - APPROVED (ACTIVE),,APPROVED Active since 03/15/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=35,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
35,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples Centrifuge,Dynamic Spreadsheet,Active,79,5,APPROVED,false,false,5 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=35,
35,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples Centrifuge,Dynamic Spreadsheet,Active,78,4,REJECTED,false,false,4 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=35,
35,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples Centrifuge,Dynamic Spreadsheet,Active,77,3,REJECTED,false,false,3 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=35,
35,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples Centrifuge,Dynamic Spreadsheet,Active,73,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=35,
35,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples Centrifuge,Dynamic Spreadsheet,Active,72,1,DRAFT,false,false,1 - DRAFT,,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=35,
36,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples Filter,Dynamic Spreadsheet,Active,629,5,APPROVED,true,true,5 - APPROVED (ACTIVE),,APPROVED Active since 06/30/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=36,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
36,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples Filter,Dynamic Spreadsheet,Active,86,4,APPROVED,false,false,4 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=36,
36,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples Filter,Dynamic Spreadsheet,Active,76,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=36,
36,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples Filter,Dynamic Spreadsheet,Active,75,2,REJECTED,false,false,2 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=36,
36,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples Filter,Dynamic Spreadsheet,Active,74,1,DRAFT,false,false,1 - DRAFT,,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=36,
34,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples Vortex/Sonicate,Dynamic Spreadsheet,Active,71,2,APPROVED,true,true,2 - APPROVED (ACTIVE),,APPROVED Active since 03/15/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=34,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
34,Cannabinoid Potency {Protocol WS} Preparation of Flower/Plant Samples Vortex/Sonicate,Dynamic Spreadsheet,Active,69,1,DRAFT,false,false,1 - DRAFT,,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=34,
32,Cannabinoid Potency {Protocol WS} Preparation of Lab Control Samples,Dynamic Spreadsheet,Active,66,2,APPROVED,true,true,2 - APPROVED (ACTIVE),,APPROVED Active since 03/15/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=32,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
32,Cannabinoid Potency {Protocol WS} Preparation of Lab Control Samples,Dynamic Spreadsheet,Active,65,1,DRAFT,false,false,1 - DRAFT,,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=32,
140,Cannabinoid Potency {Protocol WS} Preparation of Patch Samples,Dynamic Spreadsheet,Active,578,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 06/03/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=140,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
142,Cannabinoid Potency {Protocol WS} Preparation of Patch Samples Filter/Dilution,Dynamic Spreadsheet,Active,581,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 06/03/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=142,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
141,Cannabinoid Potency {Protocol WS} Preparation of Patch Samples Vortex/ Sonicate,Dynamic Spreadsheet,Active,580,2,APPROVED,true,true,2 - APPROVED (ACTIVE),,APPROVED Active since 06/03/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=141,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
141,Cannabinoid Potency {Protocol WS} Preparation of Patch Samples Vortex/ Sonicate,Dynamic Spreadsheet,Active,579,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=141,
38,Cannabinoid Potency {Protocol WS} Quality Control Requirements,Dynamic Spreadsheet,Active,666,6,APPROVED,true,true,6 - APPROVED (ACTIVE),,APPROVED Active since 07/29/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=38,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
38,Cannabinoid Potency {Protocol WS} Quality Control Requirements,Dynamic Spreadsheet,Active,620,5,APPROVED,false,false,5 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=38,
38,Cannabinoid Potency {Protocol WS} Quality Control Requirements,Dynamic Spreadsheet,Active,452,4,APPROVED,false,false,4 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=38,
38,Cannabinoid Potency {Protocol WS} Quality Control Requirements,Dynamic Spreadsheet,Active,451,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=38,
38,Cannabinoid Potency {Protocol WS} Quality Control Requirements,Dynamic Spreadsheet,Active,84,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=38,
38,Cannabinoid Potency {Protocol WS} Quality Control Requirements,Dynamic Spreadsheet,Active,83,1,DRAFT,false,false,1 - DRAFT,,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=38,
148,Cannabinoid Potency {Protocol WS} Solution Prep,Dynamic Spreadsheet,Active,619,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 06/23/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=148,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
121,Cold Storage Temperature | -20C,Spreadsheet,Active,397,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 04/22/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=121,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
122,Cold Storage Temperature | -70C,Spreadsheet,Active,398,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 04/22/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=122,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
120,Cold Storage Temperature | 4C,Spreadsheet,Active,396,1,APPROVED,true,true,1 - APPROVED (ACTIVE),,APPROVED Active since 04/22/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=120,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
95,Enterobacteriaceae [Test] WS,Dynamic Spreadsheet,Active,702,15,DRAFT,false,true,15 - [AIT-88] Set default note for METRC export - DRAFT,[AIT-88] Set default note for METRC export,DRAFT,true,newer_nonactive_version,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=95,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
95,Enterobacteriaceae [Test] WS,Dynamic Spreadsheet,Active,677,14,APPROVED,true,false,14 - kv update - APPROVED (ACTIVE),kv update,APPROVED Active since 08/05/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=95,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
95,Enterobacteriaceae [Test] WS,Dynamic Spreadsheet,Active,565,13,DRAFT,false,false,13 - [AIT-88] Add METRC table and named cells - DRAFT,[AIT-88] Add METRC table and named cells,DRAFT,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=95,
95,Enterobacteriaceae [Test] WS,Dynamic Spreadsheet,Active,529,12,APPROVED,false,false,12 - Fixed - APPROVED,Fixed,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=95,
95,Enterobacteriaceae [Test] WS,Dynamic Spreadsheet,Active,520,11,APPROVED,false,false,11 - COA 2 - APPROVED,COA 2,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=95,
95,Enterobacteriaceae [Test] WS,Dynamic Spreadsheet,Active,518,10,APPROVED,false,false,10 - COA - APPROVED,COA,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=95,
95,Enterobacteriaceae [Test] WS,Dynamic Spreadsheet,Active,424,9,APPROVED,false,false,9 - [AIT-82] Adjust report table - APPROVED,[AIT-82] Adjust report table,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=95,
95,Enterobacteriaceae [Test] WS,Dynamic Spreadsheet,Active,369,8,APPROVED,false,false,8 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=95,
95,Enterobacteriaceae [Test] WS,Dynamic Spreadsheet,Active,368,7,APPROVED,false,false,7 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=95,
95,Enterobacteriaceae [Test] WS,Dynamic Spreadsheet,Active,324,6,APPROVED,false,false,6 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=95,
95,Enterobacteriaceae [Test] WS,Dynamic Spreadsheet,Active,310,5,APPROVED,false,false,5 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=95,
95,Enterobacteriaceae [Test] WS,Dynamic Spreadsheet,Active,307,4,APPROVED,false,false,4 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=95,
95,Enterobacteriaceae [Test] WS,Dynamic Spreadsheet,Active,289,3,APPROVED,false,false,3 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=95,
95,Enterobacteriaceae [Test] WS,Dynamic Spreadsheet,Active,288,2,APPROVED,false,false,2 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=95,
95,Enterobacteriaceae [Test] WS,Dynamic Spreadsheet,Active,286,1,REJECTED,false,false,1 - REJECTED,,REJECTED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=95,
2,Example Batch Worksheet,Dynamic Spreadsheet,Active,2,1,DRAFT,false,true,1 - VC - 2/9/26 - DRAFT,VC - 2/9/26,DRAFT,true,latest_draft_or_pending_no_active,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=2,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
58,Foreign Material [Protocol WS] Perform FM Testing,Dynamic Spreadsheet,Active,194,2,APPROVED,true,true,2 - APPROVED (ACTIVE),,APPROVED Active since 04/07/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=58,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
58,Foreign Material [Protocol WS] Perform FM Testing,Dynamic Spreadsheet,Active,192,1,APPROVED,false,false,1 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=58,
31,Foreign Material [Test WS],Dynamic Spreadsheet,Active,703,11,DRAFT,false,true,11 - [AIT-88] Set default note for METRC export - DRAFT,[AIT-88] Set default note for METRC export,DRAFT,true,newer_nonactive_version,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=31,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
31,Foreign Material [Test WS],Dynamic Spreadsheet,Active,566,10,APPROVED,true,false,10 - [AIT-88] Add METRC table and named cells - APPROVED (ACTIVE),[AIT-88] Add METRC table and named cells,APPROVED Active since 08/12/2026,true,active_approved,blocked_browser_tooling_no_download_event,,,DOM extraction,https://ait.qbench.net/worksheet?id=31,Native Export Spreadsheet control produced no downloadable file through available browser tooling.
31,Foreign Material [Test WS],Dynamic Spreadsheet,Active,327,9,APPROVED,false,false,9 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=31,
31,Foreign Material [Test WS],Dynamic Spreadsheet,Active,326,8,APPROVED,false,false,8 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=31,
31,Foreign Material [Test WS],Dynamic Spreadsheet,Active,231,7,APPROVED,false,false,7 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=31,
31,Foreign Material [Test WS],Dynamic Spreadsheet,Active,197,6,APPROVED,false,false,6 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=31,
31,Foreign Material [Test WS],Dynamic Spreadsheet,Active,193,5,APPROVED,false,false,5 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=31,
31,Foreign Material [Test WS],Dynamic Spreadsheet,Active,191,4,APPROVED,false,false,4 - APPROVED,,APPROVED,false,,not_required_by_version_policy,,,DOM extraction,https://ait.qbench.net/worksheet?id=31,
