object_type,pane_id,field_id,label,api_system_name,field_classification,data_type,required_optional,read_only_writable,default_value_state,default_value,units,validation,option_source,key_value_store_association,formula,derived_behavior,conditional_visibility,layout_section,layout_group,display_order,display_state,active_inactive_state,global_division_definition,program_restriction,assay_restriction,matrix_restriction,external_system_mapping,report_usage,automation_usage,parser_usage
Sample,fields-sample,not_exposed,Product Label Amount - THCa (If applicable),product_label_thca,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,shown_on_order_receiving,not_exposed,Product Label Amounts,27,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":true,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
Sample,fields-sample,not_exposed,Product Label Amount - CBD (If applicable),product_label_cbd,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,shown_on_order_receiving,not_exposed,Product Label Amounts,28,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":true,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
Sample,fields-sample,not_exposed,Product Label Amount - CBDa (If applicable),product_label_cbda,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,shown_on_order_receiving,not_exposed,Product Label Amounts,29,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":true,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
Sample,fields-sample,not_exposed,Product Label Amount - CBN (If applicable),product_label_cbn,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,shown_on_order_receiving,not_exposed,Product Label Amounts,30,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":true,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
Sample,fields-sample,not_exposed,Product Label Amount - CBG (If applicable),product_label_cbg,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,shown_on_order_receiving,not_exposed,Product Label Amounts,31,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":true,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
Sample,fields-sample,not_exposed,Product Label Amount - CBGa (If applicable),product_label_cbga,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,shown_on_order_receiving,not_exposed,Product Label Amounts,32,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":true,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
Sample,fields-sample,not_exposed,Product Label Amount - d8 THC (If applicable),product_label_d8thc,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,shown_on_order_receiving,not_exposed,Product Label Amounts,33,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":true,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
Sample,fields-sample,not_exposed,Product Label Amount - THCv (If applicable),product_label_thcv,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,shown_on_order_receiving,not_exposed,Product Label Amounts,34,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":true,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
Sample,fields-sample,not_exposed,Product Label Amount - CBC (If applicable),product_label_cbc,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,shown_on_order_receiving,not_exposed,Product Label Amounts,35,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":true,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
Sample,fields-sample,not_exposed,METRC Publish Response,metrc_publish_response,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,shown_on_order_receiving,not_exposed,ungrouped_or_not_exposed,36,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":true,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
Sample,fields-sample,not_exposed,METRC Publish Status,metrc_publish_status,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,shown_on_order_receiving,not_exposed,ungrouped_or_not_exposed,37,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":true,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
Sample,fields-sample,not_exposed,Sample Intake Weight,intake_weight,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,38,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":true,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
Sample,fields-sample,not_exposed,Stability Required,StabilityRequired_field,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,39,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":false,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
Sample,fields-sample,not_exposed,Stability Pull Date,stability_pull_date,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,40,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":false,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
Sample,fields-sample,not_exposed,Storage Bin,storage_bin_stability_field,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,41,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":false,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
Sample,fields-sample,not_exposed,METRC Source Package ID,metrc_source_package_id,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,shown_on_order_receiving,not_exposed,ungrouped_or_not_exposed,42,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":true,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
Sample,fields-sample,not_exposed,METRC Lab Test ID,metrc_lab_test_id,additional,not_exposed_without_prohibited_edit_action,optional,not_exposed_without_prohibited_edit_action,exposed_empty,,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,not_exposed_without_prohibited_edit_action,hidden_on_order_receiving,not_exposed,ungrouped_or_not_exposed,43,visible_in_qbench_ui,not_separately_exposed,true,not_exposed,not_exposed,not_exposed,"[{""configured"":true,""field_classification"":""additional"",""target"":""lims""},{""configured"":true,""field_classification"":""additional"",""target"":""portal""}]",not_exposed,not_exposed,not_exposed
